	title	category
2866	Uma das maiores incorporadoras do país, PDG pede recuperação judicial	business
2867	Produção industrial e vendas no varejo da China sobem mais que o esperado	business
2868	Netflix aumenta preços de assinaturas nos EUA pela primeira vez desde 2015	business
2869	Zona portuária do Rio recebe mais R$ 1,5 bilhão do FGTS	business
2870	Temer afirma que Reintegra pode sofrer modificações	business
2871	BC pode cortar mais juros se economia permanecer fraca, diz ata do Copom	business
2872	Eletrobras registra prejuízo de R$ 1,358 bilhão no 2º trimestre	business
2873	Encarregados de fiscalizar Odebrecht apontam cultura interna como risco	business
2874	Aumento de vendas da nova Kraft Heinz é desafio para brasileiros da 3G	business
2875	Chrysler amplia recall por problemas no software de bordo	business
2876	Brasil e Rússia serão os únicos com queda no PIB, segundo lista da OCDE	business
2877	Novo cenário econômico dá força a leilões de energia	business
2878	STF autoriza empréstimo com ações da Cedae, mas limita bancos públicos	business
2879	Vídeo: Devo vender meu título público e comprar outro?	business
2880	Dilma nega cenário 'catastrófico' e pede que equipe acelere cortes	business
2881	Líder do simulador alcança valorização de 316% em sua carteira de ações	business
2882	Caixa lança aplicativo gratuito para consulta de FGTS	business
2883	BTG só perdeu dinheiro em negócios com governo, diz presidente do banco	business
2884	Bolsa de NY suspende negociações por 'falhas técnicas'	business
2885	Líderes europeus devem exigir da Grécia legislação para liberar resgate	business
2886	Criação de emprego cai pelo 13º mês, mas desacelera na comparação anual	business
2887	Para driblar crise, setor de defesa quer mudar a identidade	business
2888	Organização Turma do Bem realiza maior triagem odontológica do mundo	business
2889	Banco lança versão digital do cofrinho para correntistas	business
2890	Dólar sobe com cautela interna e baixa liquidez; Bolsa tem leve queda	business
2891	Icônica, revista 'New Yorker' celebra 90 anos com 9 capas célebres	business
2892	Honda convoca recall de 447,5 mil veículos por problema no airbag	business
2893	Dólar cai a R$ 3,62 com expectativa de PMDB deixar governo; Bolsa sobe	business
2894	'Brinco até em público', diz mãe que aprendeu a demonstrar seu amor	business
2895	Pequenas formam conglomerados e ganham força com fornecedores	business
2896	Governo federal infla receitas para conseguir fechar as contas	business
2897	Para economistas, medidas divulgadas são positivas, mas de execução incerta	business
2898	Livro destaca empreendedorismo da tradicional família Guinle	business
2899	Dólar à vista tem maior nível em mais de um mês com exterior; Bolsa cai	business
2900	PIB da zona do euro cresce 0,3% no 2º trimestre e fica abaixo do esperado	business
2901	Câmara dos Deputados resiste a novo plano para socorrer Estados falidos	business
2902	OAS negocia parceria com firma chinesa e mira África, diz agência	business
2903	Preço do petróleo faz endividamento de gigantes do setor crescer 30%	business
2904	Petrobras negocia empréstimo de US$ 1,8 bi com bancos de fomento	business
2905	"""Negocie Qualquer Coisa"" é livro mais vendido de negócios na semana; confira lista"	business
2906	Contra disparidade, negros dos EUA são estimulados a comprar de negros	business
2907	Petrobras diz que não há decisão sobre reajuste no preço de combustíveis	business
2908	Cenário externo faz dólar recuar para R$ 3,14, menor valor em mais de 1 ano	business
2909	Turistas brasileiros trocam dinheiro de plástico por papel em viagens	business
2910	Meirelles anuncia equipe econômica; Ilan Goldfajn é o escolhido para chefiar o BC	business
2911	Pagamento extra na conta de luz irá diminuir em fevereiro	business
2912	Samarco negocia plano de demissão para até 40% dos funcionários	business
2913	Rio quer lançar edital para empréstimo de R$ 3,5 bilhões até terça	business
2914	Acordo entre Apple e rival do Uber na China aquece corrida por tecnologia	business
2915	Para economistas, alvo de Temer para inflação é a única possível de cumprir	business
2916	Petrobras devolve duas sondas de perfuração a empresa americana	business
2917	Motorista da Fazenda desde 1995 dá detalhes sobre ministros	business
2918	Governo vai liberar repatriação apenas no dia 20, diz governador do Piauí	business
2919	'Pokémon Go' esquenta venda de produtos da série em lojas 'geek'	business
2920	Fim de sanção ao Irã deve derrubar ainda mais o preço do petróleo	business
2921	Diretor da Porsche deve ser o novo presidente da Volkswagen	business
2922	Dólar comercial encosta em R$ 3,95 com troca de comando na Fazenda	business
2923	No 2º trimestre, 11 das 13 maiores incorporadoras têm queda nas vendas	business
2924	Receita regulamenta programa de quitação de débitos tributários	business
2925	Law ainda é poderoso, afirma ex-deputado que comandou CPI	business
2926	Para dinamizar economia, Japão ensaia reforma agrícola após 60 anos	business
2927	Avaliação genética dispensa abate para medir maciez de carne bovina	business
2928	Dólar segue exterior, fecha em alta e vai a R$ 3,73; Bolsa fica no zero a zero	business
2929	O Brasil precisa de mais gente como Eike, diz VP mundial da GE	business
2930	Governo oferece benefício a devedor do fisco para garantir apoio a reforma	business
2931	Feira de energias renováveis reúne 130 marcas nacionais e internacionais	business
2932	Caminhões com soja e milho lideram acidentes nas estradas	business
2933	Misterioso, empresário chinês quer criar 'unicórnio' gigante	business
2934	McDonald's é proibido de empregar adolescentes como chapeiros	business
2935	Bolsa de opções CBOE compra dona da 2ª maior Bolsa dos EUA por US$ 3,2 bi	business
2936	Espírito Santo lidera em novembro perdas da indústria após tragédia	business
2937	Barbosa tenta acalmar investidores estrangeiros	business
2938	Apesar da euforia no mercado, novo governo enfrentaria desafios	business
2939	Petróleo Brent reduz ganhos e preços nos EUA caem após alerta da AIE	business
2940	Bolsa tem instabilidade, com foco em Petrobras e exterior; dólar cai	business
2941	Bendine disse que BR Distribuidora não será vendida, relata conselheiro	business
2942	Bilionário Warren Buffett vende parte de sua fatia na IBM, diz CNBC	business
2943	Folhainvest responde: com o que me preocupar antes de aplicar na Bolsa?	business
2944	Dólar cai e chega a R$ 3,06 após dado de inflação superior a 8% em 12 meses	business
2945	Samsung assina acordo de R$ 10 mi após denúncias de assédio moral	business
2946	Fantasmas de reajustes passados e futuros alimentam inflação de 2016	business
2947	Reforma da Previdência beneficia mulher de alta renda	business
2948	HP divulga plano de cortes de até 30 mil postos de trabalho	business
2949	Dólar cai para R$ 3,057 após dados de varejo dos EUA; Petrobras tem 4ª alta	business
2950	Veja como evitar 10 erros que impedem a aposentadoria	business
2951	Arrecadação da Receita Federal cai 1,54% em março	business
2952	Designers de embalagens miram nichos para ganhar mais clientes	business
2953	ONG arrecada R$ 400 mil em jantar organizado por Isabella Fiorentino	business
2954	Grupo leva prêmio com planejamento financeiro que evita conflito familiar	business
2955	Foxconn diz que fábrica nos EUA terá investimento de mais de US$ 7 bilhões	business
2956	Novo plano de VGBL Saúde reforça previdência de quem ganha menos	business
2957	Temer apresenta pacote de estímulo à economia	business
2958	Presidente da Câmara faz ofensiva para mudar lei da repatriação	business
2959	5 desafios para quem está sem emprego no Brasil	business
2960	Com crise na Petrobras, Lupatech pede recuperação judicial	business
2961	Silvio Santos já foi animador de circo e era conhecido com 'peru que fala'	business
2962	Vídeo: Entenda como funcionam os programas de benefícios	business
2963	Superavit primário do setor público cai 24% mesmo com economia de Estados	business
2964	Economia da Argentina recua 0,7% no 1º trimestre deste ano	business
2965	Start-up ganha destaque internacional com rastreamento de consumidores	business
2966	Dólar sobe mais de 2% após BC dos EUA sinalizar alta dos juros; Bolsa cai	business
2967	Exportação chinesa salta e alivia temor sobre crescimento entre mercados	business
2968	Dólar comercial avança a R$ 3,92 com chance de elevação de juros nos EUA	business
2969	Mercado resiste a contratar profissionais com mais de 50	business
2970	China vai demitir até 6 milhões para diminuir excesso de capacidade	business
2971	Para pesquisador da Embrapa, não há como medir descarte de alimentos	business
2972	Governo espera poupar R$ 50 bilhões com novo cálculo da aposentadoria	business
2973	Após 137 demissões, trabalhadores da Ford paralisam atividades	business
2974	Especialista em câmbio afirma que falta sensatez ao mercado	business
2975	Tire 37 dúvidas sobre a lei que amplia os direitos do empregado doméstico	business
2976	Após morte de caminhoneiro, dobra nº de bloqueios em estradas do RS	business
2977	Rio aprova prorrogação do estado de calamidade financeira	business
2978	Agências de risco vêm ao Brasil nesta semana	business
2979	Vendas do varejo surpreendem com alta de 1,5% puxada por promoções	business
2980	Dólar encosta em R$ 2,84 e recua, mas segue no maior valor em dez anos	business
2981	Índice usado para reajuste de aluguel acumula alta de 10,69% em 12 meses	business
2982	Venda de celulares no Brasil perde fôlego em 2014, mostram estudos	business
2983	Governo estuda mudança sobre conteúdo local no setor petroleiro	business
2984	China anuncia novas medidas após economia mostrar fraqueza	business
2985	Preço do gás de cozinha sobe com mudança em política da Petrobras	business
2986	Lava Jato e crise da água afetaram investimento externo no Brasil, diz BC	business
2987	Pensão alimentícia pode ter de recolher IR por carnê-leão	business
2988	Aliansce vai comprar 25% do Shopping Leblon por R$ 310 milhões	business
2989	Brasil perde meio milhão de vagas com carteira assinada desde janeiro	business
2990	Separada da Fiat Chrysler, Ferrari sobe 1,56% em estreia na Bolsa de Milão	business
2991	Goiás entregará 25% das escolas estaduais à gestão privada	business
2992	Projeto na Câmara quer suspender leilão de usinas da Cemig	business
2993	Companhias aéreas ampliam promoções para manter voos	business
2994	SP discute próximos 40 anos de sistema ferroviário	business
2995	Dividido, Banco Central mantém taxa básica de juros em 14,25% ao ano	business
2996	Superintendência do Cade recomenda aprovação de central de crédito sob condições	business
2997	Concorrente da Embraer, canadense Bombardier vai cortar 7.000 vagas	business
2998	Proposta de ajuste fiscal é 'suave, mas bastante dura', diz Mansueto	business
2999	Governo poderá contratar sem licitação novos projetos de obras	business
3000	Enchentes matam mais de 120 pessoas na China, e prejuízos vão a US$ 5,7 bi	world
